Date,Time,RANDWICK_SO2,RANDWICK_NO,RANDWICK_NO2,RANDWICK_OZONE,RANDWICK_PM10,RANDWICK_PM2.5,ROZELLE_SO2,ROZELLE_NO,ROZELLE_NO2,ROZELLE_OZONE,ROZELLE_PM10,ROZELLE_PM2.5,CHULLORA_SO2,CHULLORA_NO,CHULLORA_NO2,CHULLORA_OZONE,CHULLORA_PM10,CHULLORA_PM2.5
11/02/2020,24:00,0,0,0,2,12.3,3.4,0,0,0.1,1.9,11.5,2.2,0,0,0.1,1.5,10.1,3
12/02/2020,01:00,0,0,0,1.9,19.7,-6,0,0,0.2,1.6,12.8,0.9,0,0.1,0.4,1.1,10.8,-1
12/02/2020,02:00,,,,,20.6,0,,,,,15.5,2.6,,,,,13.2,2
12/02/2020,03:00,0,0,0.1,2.1,22,7.2,0,0.1,0.8,1,14.9,3.2,0.1,0.1,0.7,1,15.9,2.3
12/02/2020,04:00,0,0,0,1.8,27,0.2,0,0.1,0.7,1.1,12.3,5,0,0,0.5,1.1,16.6,5
12/02/2020,05:00,0.1,0,0.3,1.5,25.8,-3.6,0,0.1,0.8,0.8,9.7,4.3,0,0.1,0.6,0.8,12.5,3.6
12/02/2020,06:00,0,0,0.4,1.3,25,12.5,0,0.3,1.2,0.5,11,7.2,0,0.6,1.3,0.4,17.1,2.3
12/02/2020,07:00,0,0,0.2,1.7,24.1,-8.1,0,1.1,1.5,0.5,21.6,3.9,0,0.4,0.9,0.9,18.2,4
12/02/2020,08:00,0,0.1,0.1,1.9,16.7,14.2,0,0.6,0.9,1.1,15.5,7.6,0,0.4,0.7,1.2,14.4,4.6
12/02/2020,09:00,0,0.1,0,2,12.6,4,0.1,1.7,1.3,0.9,16.2,4.5,0,0.3,0.5,1.6,14.3,7.5
12/02/2020,10:00,0,0,0,2.1,13,7.6,0.1,1,0.9,1.3,12,3.1,0.1,0.4,0.7,1.5,13.8,11.1
12/02/2020,11:00,0,0.1,0,2.3,19.6,10.4,0,0.8,0.9,1.3,12.4,6.5,0.1,0.3,0.5,1.5,12.8,9.4
12/02/2020,12:00,0,0,-0.1,2,8.4,10,0,0.6,0.7,1.5,9.4,3.4,0,0.3,0.3,1.8,15.9,5.2
12/02/2020,13:00,0,0,0,2,8.9,2.9,0,0.9,0.8,1.3,10.1,-0.4,0,0.3,0.4,1.6,8.5,5.5
12/02/2020,14:00,0,0,-0.1,2.2,6.1,6.4,0,0.6,0.9,1.2,7.7,-7.6,0,0.3,0.4,1.5,9.4,4.7
12/02/2020,15:00,0,0,-0.1,2,6.8,3,0,0.3,0.6,1.5,8.3,-0.5,0,0.3,0.5,1.5,9.4,3.3
12/02/2020,16:00,0,0,0,1.9,9.5,3.3,0,0.3,0.6,1.3,6.3,-1.6,0,0.3,0.5,1.3,10.4,-0.3
12/02/2020,17:00,0,0,0,2.1,10.3,1.9,0,0.4,0.6,1.3,6.7,2.2,0,0.3,0.5,1.2,3.6,-0.9
12/02/2020,18:00,0,0,0,2,14.9,3.5,0,0.2,0.6,1.3,9.5,2,0,0.2,0.7,1,10.1,1.2
12/02/2020,19:00,0,0,0,1.8,16.9,3.5,0,0.1,0.5,1.4,9.8,2.8,0,0.1,0.3,1.3,8.7,1.6
12/02/2020,20:00,0,0,0.1,1.5,19.4,7.7,0,0.1,0.7,1.2,10.5,2.2,0,0.1,0.4,1.2,7.8,5.7
12/02/2020,21:00,0,0,0,1.9,8.8,1.1,0,0,0.6,1.4,7.6,-3.8,0,0.1,0.4,1.1,8.8,4.1
12/02/2020,22:00,0,0,0,2.3,2.4,-0.9,0,0,0.6,1.8,2.8,2.7,0,0,0.7,1.1,6.4,3.9
12/02/2020,23:00,0,0,0,2.6,5.7,,0,0,0.7,1.7,3.4,-0.5,0,0.1,1,1.1,3.6,3.2
12/02/2020,24:00,0,0,0,2.8,11.9,,0,0.1,1.4,1.2,4.9,-1.5,0,0,0.4,2,3.6,2.3
13/02/2020,01:00,0,0,0,2.6,14.7,2.3,0,0.4,1.7,0.8,6.7,0,0,0,0.3,2,3.9,0.2
13/02/2020,02:00,,,,,15.8,1.1,,,,,7.5,-1.4,,,,,4,0.8
13/02/2020,03:00,0,0,0,2.9,14.6,-1.3,0,0.1,1.5,1,8.4,-0.5,0,0,0.3,2.1,6.3,2.5
13/02/2020,04:00,0,-0.1,0,2.6,9.6,-3.3,0,0.5,2.1,0.7,8.6,2.9,0,0,0.6,1.7,7.2,2.4
13/02/2020,05:00,0,0,0,2.7,14.2,9.2,0,0,1.3,1.2,11,7,0,0.1,1.1,1,9.2,1.8
13/02/2020,06:00,0,0,0.1,1.7,20.9,14.8,0,0.2,1.7,0.4,10.9,10.8,0,0.8,1.7,0.4,9.5,2.6
13/02/2020,07:00,0,0.1,0.2,1.4,17.5,4.2,0,2.6,1.9,0.3,16.8,9.3,0,2.2,2,0.3,16.5,2.5
13/02/2020,08:00,0,0,0.1,1.5,28.6,4.5,0,1.1,1,0.6,23.4,13.6,0,1.3,1,0.4,26.1,6.8
13/02/2020,09:00,0,0,0,1.5,36.2,3.9,0,0.7,0.6,0.9,31.3,14.7,0,0.6,0.4,0.8,30.3,6.5
13/02/2020,10:00,0,0,-0.1,1.6,31.7,5.8,0,0.5,0.4,1.2,27.2,11.6,0,0.3,0.1,1.1,25.8,8.9
13/02/2020,11:00,0,0,-0.1,1.6,34.1,16.2,0,0.4,0.3,1.2,29,9.3,0,0.3,0.1,1.2,26.9,11.4
13/02/2020,12:00,0,0,0,1.6,34,11.3,0,0.6,0.5,1.1,22,7.5,0,0.3,0.1,1.2,27.2,10.5
13/02/2020,13:00,0,0,-0.1,1.6,33.4,-1.8,0,0.5,0.5,1,22.7,4.4,0,0.7,0.5,0.8,25.2,6.8
13/02/2020,14:00,0,0,-0.1,1.6,20.5,0.2,0,0.2,0.3,1.3,13.3,7.6,0,0.3,0.1,1.1,18.1,7.4
13/02/2020,15:00,0,0,0,1.6,12.6,10.4,0,0.3,0.4,1.3,9.6,3.7,0,0.3,0.1,1.2,7.5,5.8
13/02/2020,16:00,0,0,0,1.6,21.5,10.9,0,0.9,0.8,0.8,14.7,3.6,0,0.4,0.3,1,12,3.7
13/02/2020,17:00,0,0.1,0.1,1.6,20.5,11.1,0,1.6,1.1,0.5,19.6,3.4,0,0.5,0.6,0.7,20,1.4
13/02/2020,18:00,0,0,0,1.5,27.5,13.3,0,0.4,0.7,0.8,23,4.4,0,0.2,0.3,0.9,22.3,3.3
13/02/2020,19:00,0,0,0,1.4,30.9,14,0,0.1,0.6,1,23.5,4.3,0,0.2,0.4,0.8,24.1,10.1
13/02/2020,20:00,0,0,0.3,1.2,39.2,10.1,0,0.6,0.9,0.7,26.5,6.2,0,0.2,0.7,0.6,26.4,9.4
13/02/2020,21:00,0,-0.1,0,1.4,51.5,9.8,0,1.1,1.2,0.4,27.8,8.7,0,0.1,0.4,0.8,24.5,5.7
13/02/2020,22:00,0,0,0,1.6,32.8,4.8,0,0.6,1.1,0.5,23.7,6.2,0,0.1,0.3,0.9,20.8,5.2
13/02/2020,23:00,0,0,0,1.5,36.8,-3.8,0,0.7,1.2,0.5,22.2,5.9,0,0.1,0.6,0.7,23.4,5.9
13/02/2020,24:00,0,0,0,1.7,24.5,4,0,0.1,0.8,0.7,23.7,4.4,0,0.1,0.4,1,23.7,3.8
14/02/2020,01:00,0,-0.1,-0.1,1.7,21.2,5.7,0.1,0.1,0.8,0.8,24.1,5.2,0,0,0.1,1.2,24.1,5.2
14/02/2020,02:00,,,,,24.6,4.6,,,,,9.3,3.9,,,,,22.2,4.1
14/02/2020,03:00,0,0,0,1.7,29.3,1.9,0,0.1,0.6,1.1,18,2.1,0,0,0.1,1.4,21.8,1.4
14/02/2020,04:00,0,0,0,1.7,33.6,1.5,0,0.1,0.5,1.2,21.1,3.2,0,0,0.2,1.3,22,6.1
14/02/2020,05:00,0,0,0,1.6,26.6,2,0.1,0.1,1.1,0.6,24.8,0.8,0,0.1,0.5,0.9,23,6.7
14/02/2020,06:00,0,0,0.2,1.5,25.8,4.5,0.1,0.3,1.3,0.4,25.1,-1.3,0,0.5,1.1,0.4,22.4,5.1
14/02/2020,07:00,0.1,0.1,0.3,1.5,27.8,1.3,0.1,1.8,1.4,0.5,27.9,4.8,0,1.2,1.1,0.5,26.1,5.1
14/02/2020,08:00,0,0.1,0.1,1.8,22.1,1.1,0.1,1,1.1,0.8,29.9,9.3,0,0.8,0.8,0.9,25.9,5.6
14/02/2020,09:00,0,0,0,2,19.8,6.1,0.1,0.5,0.6,1.4,19.8,7.7,0,0.4,0.3,1.5,18.4,9
14/02/2020,10:00,0,0,0,2.1,14.5,6.2,0,0.4,0.5,1.7,16.9,3.7,0,0.2,0.1,1.9,13.1,10.8
14/02/2020,11:00,0,0,0,2.1,15.5,3.2,0,0.5,0.4,1.9,14.6,5.5,0,0.2,0.2,1.9,9.9,7.6
14/02/2020,12:00,0,0,0,2.1,14.3,-7.5,0.1,0.4,0.3,1.9,13.9,2.1,0,0.2,0.2,2,16.1,2.4
14/02/2020,13:00,0,0,0,2.1,16.6,6,0,0.3,0.3,1.9,16.2,5.9,0,0.2,0.2,2,14.4,0.5
14/02/2020,14:00,0,0,0,2.1,21.6,9.5,0,0.4,0.3,1.9,16.6,4.8,0,0.2,0.1,2.1,16.2,3
14/02/2020,15:00,0,0,-0.1,2.1,14.2,9.4,0,0.3,0.3,2,18.3,2.6,0,0.2,0.1,2,16.4,4.8
14/02/2020,16:00,0,0,0,2.1,15.7,15.7,0,0.2,0.2,2.1,14,1.8,0,0.2,0.2,1.9,13.8,5.9
14/02/2020,17:00,0.1,0,0,2.1,19,19.7,0,0.2,0.2,2,15.7,3.9,0,0.2,0.2,1.9,12.9,7.7
14/02/2020,18:00,0,0,0,2.2,23.7,17.8,0,0.1,0.2,2,17.4,4.6,0,0.2,0.2,1.8,16.8,6.6
14/02/2020,19:00,0,0,0,2.1,31.7,2.5,0,0.1,0.4,1.8,20.5,6.3,0,0.1,0.2,1.8,21.4,1
14/02/2020,20:00,0.1,0,0.1,2,29.9,4.6,0,0.1,0.9,1.4,23.5,9.4,0,0.1,0.5,1.5,23.6,0.8
14/02/2020,21:00,0,0,0.2,1.9,41.8,1.8,0,0,0.8,1.4,22.4,8.4,0,0,0.5,1.4,23.1,2.9
14/02/2020,22:00,0,0,0.3,1.9,29.6,3.4,0,0,0.7,1.3,20.5,8.3,0,0,0.7,1.1,22.7,7.9
14/02/2020,23:00,0.1,0.1,1,1.1,26.5,10.7,0,0,0.9,0.9,19,6.4,0,0,1,0.7,20.5,8
14/02/2020,24:00,0.2,0.2,1.1,0.7,26.2,8,0,0,1,0.6,18.1,5,0,0.2,1.2,0.4,18.8,4.8
15/02/2020,01:00,0.1,0,0.6,1.1,17.1,2.3,0,0,0.9,0.7,15.4,6.5,0,0.1,1.1,0.4,16.9,0.5
15/02/2020,02:00,,,,,17.1,2.4,,,,,16.3,5.5,,,,,18,0
15/02/2020,03:00,0,0,0.6,0.8,16.8,4.3,0,0,0.8,0.5,14.5,6.6,0,0.6,1.1,0.3,21.6,2.5
15/02/2020,04:00,0,-0.1,0.7,0.7,14.2,1.5,0,0,0.8,0.5,15.1,3.1,0,0.5,1,0.2,16.5,5.6
15/02/2020,05:00,0,0,1.1,0.3,15.6,5.2,0,0.5,1.1,0.2,17.9,2.3,0,1.6,1,0.1,18.5,4.6
15/02/2020,06:00,0,0.6,1.1,0.3,17.7,2.9,0,0.1,0.9,0.3,17.7,2.5,0.1,2.4,1.2,0.1,26.6,6
15/02/2020,07:00,0,1.2,1.1,0.5,24.6,7.5,0.1,0.5,0.7,0.6,20.2,6.5,0.1,2.1,1,0.3,27.7,6.2
15/02/2020,08:00,0.1,1,0.9,1,24.5,5.6,0.1,0.7,0.6,1,27.2,4.6,0.1,0.9,0.9,0.9,25.8,4.5
15/02/2020,09:00,0.2,0.6,0.7,1.6,20,0.5,0.1,0.6,0.7,1.5,25.5,7.2,0.1,0.4,0.5,1.6,21.3,6.3
15/02/2020,10:00,0,0.1,0.2,2.4,17.3,9.2,0.1,0.6,0.8,2,20.1,8.6,0,0.3,0.6,2.2,21.1,9.8
15/02/2020,11:00,0,0,0.1,2.6,19.2,-0.1,0.1,0.5,0.8,2.6,22.8,8.8,0,0.1,0.4,3.3,21.9,8.1
15/02/2020,12:00,0,-0.1,0,2.6,20.7,-5.7,0.1,0.3,0.8,3.3,22.3,10,0,0,0.3,3.8,21.8,7
15/02/2020,13:00,0,-0.1,0,2.5,19.1,1.3,0.1,0.1,0.6,3.5,22.9,12.3,0,0,0.4,3.3,21.2,6.2
15/02/2020,14:00,0,-0.1,0,2.4,20.2,14.8,0.1,0.2,0.7,2.7,23.6,10.9,0.1,0,0.5,2.8,24.9,7.5
15/02/2020,15:00,0,-0.1,-0.1,2.5,23.1,15.2,0.1,0.2,0.6,2.9,21.3,7.6,0.1,0.1,0.4,3,22.3,4.8
15/02/2020,16:00,0,-0.1,-0.1,2.6,24.1,8.3,0.1,0.3,0.8,2.8,24.3,4,0.1,0,0.4,3.2,22.1,8.2
15/02/2020,17:00,0,-0.1,-0.1,2.6,24.5,10.7,0.1,0.1,0.3,3,18.7,4.8,0,0,0.2,2.9,18.9,6.7
15/02/2020,18:00,0,-0.1,0,2.6,29.1,14.6,0,0,0.4,2.8,14.8,7.6,0,0,0.2,2.8,15.6,10.8
15/02/2020,19:00,0,-0.1,0.1,2.3,29.6,,0,0,0.4,2.2,22.2,5.7,0,0,0.2,2.2,24.4,8.1
15/02/2020,20:00,0.1,-0.1,0.4,1.9,28.3,13.4,0,0,0.7,1.5,23.8,8.9,0,-0.1,0.6,1.6,24.6,4.7
15/02/2020,21:00,0,-0.1,0.5,1.9,21,13.4,0,0,0.6,1.3,17.5,11.9,0,0,0.8,1.5,16.9,8.5
15/02/2020,22:00,0.1,-0.1,0.8,1.5,22.2,16,0,0,0.4,1.5,15.6,15.4,0,-0.1,0.7,1.5,13.2,10.4
15/02/2020,23:00,0.1,-0.1,1,1.2,18,14.2,0,0,0.3,1.4,14.1,11.2,0,0,0.8,1.3,13.1,7.6
15/02/2020,24:00,0.1,-0.1,0.8,1.3,22.7,13.7,0,0,0.3,1.5,16.3,6.3,0,0,0.7,1.2,15.1,5
16/02/2020,01:00,0,-0.1,0,1.9,28,1.6,0,0,0.3,1.4,18.2,4.9,0,0,0.5,1.3,18.5,9.5
16/02/2020,02:00,,,,,20.3,-3.8,,,,,17,7.6,,,,,15.5,9.3
16/02/2020,03:00,0,-0.1,0.4,1.4,18.9,-6,0,0,0.2,1.4,15.5,4.6,0,0,0.4,1.1,19.3,6
16/02/2020,04:00,0.1,-0.1,0.7,1.3,15.7,5.9,0,0,0.2,1.4,16.1,2.2,0,0.1,0.4,1.2,18.7,5.8
16/02/2020,05:00,0,-0.1,0.1,2.2,13.4,9.9,0,0,0.1,1.9,13.6,5,0,0.1,0.4,1.4,15.9,8.4
16/02/2020,06:00,0,-0.1,0.3,1.8,24,12.6,0,0,0.3,1.6,16.7,8.7,0,0.2,0.6,1.3,15,5.6
16/02/2020,07:00,0,0,0.3,1.9,18.8,7.9,0.1,0.1,0.5,1.6,14.7,4.6,0.1,0.1,0.3,1.5,14.7,6.9
16/02/2020,08:00,0.1,0.1,0.2,2.1,20.9,2.6,0.1,0.3,0.5,2,17.7,6.5,0.1,0.1,0.2,2,14.7,7.2
16/02/2020,09:00,0.1,0,0,2.4,16,1.8,0.1,0.3,0.3,2.3,18.9,5.6,0,0.1,0.1,2.3,12.9,6.3
16/02/2020,10:00,0,-0.1,-0.1,2.6,14.6,8.2,0.1,0.1,0.2,2.5,13.2,7.6,0.1,0,0.1,2.6,19.7,9.1
16/02/2020,11:00,0,0,0,2.5,16.2,6,0.1,0.1,0.1,2.8,13.8,5.3,0,0,0,2.9,14.4,6.2
16/02/2020,12:00,0,0,-0.1,2.4,17.8,1,0.1,0.2,0.2,2.6,16.5,8.6,0,0,0,2.9,16,4.9
16/02/2020,13:00,0,-0.1,-0.1,2.6,20,5.4,0,0.1,0.1,2.6,16.2,-0.7,0,0,0,2.7,16.2,2.6
16/02/2020,14:00,0,,,2.5,20.4,8.6,0.1,0.1,0.2,2.7,16.4,-2.4,0,0,0.1,2.6,15.6,5.7
16/02/2020,15:00,0,0,-0.1,2.3,16.5,-3.4,0.1,0.2,0.3,2.4,17.3,3.2,0,0,0,2.5,17.4,5.2
16/02/2020,16:00,0,0,-0.1,2.2,10.9,-2,0.1,0.1,0.2,2.2,12,0.7,0,0,0.1,2.1,9,3.4
16/02/2020,17:00,0,0,-0.1,2.2,8.9,-1.9,0,0.1,0.1,2.1,11.5,2.6,0,0.1,0.1,1.9,12,6.3
16/02/2020,18:00,0,0,0,1.9,9.4,3,0,0.1,0.4,1.6,11.3,3.7,0,0.1,0.2,1.6,10.8,3.3
16/02/2020,19:00,0,0,0,1.9,15.2,7.1,0.1,0,0.2,1.7,10.8,4.5,0,0.1,0.2,1.5,9.3,2.5
16/02/2020,20:00,0,0,0.1,1.7,6.9,9.7,0.1,0.1,0.6,1.3,10.3,5.8,0,0,0.3,1.4,9.3,1.2
16/02/2020,21:00,,,,1.7,8.7,15.7,,,,1.3,8.5,5.5,,,,1.5,6.6,1.6
16/02/2020,22:00,,,,1.7,9.5,10.3,,,,1.1,8.4,3.8,,,,1.4,6.5,3.2
16/02/2020,23:00,,,,1.7,10.1,8.1,,,,1.1,7.5,2.5,,,,1.3,6.8,0.6
16/02/2020,24:00,,,,1.7,6.5,13.2,,,,1.3,6.9,1.1,,,,1.2,6.1,-0.5
17/02/2020,01:00,,,,1.6,4.1,2.4,,,,1.4,5,1.1,,,,1.2,4.3,8.7
17/02/2020,02:00,,,,,7.1,-9.8,,,,,6.1,1.3,,,,,5.1,8.5
17/02/2020,03:00,,,,1.1,7.8,-8.1,,,,1,4.5,-1.4,,,,1,4.7,2.7
17/02/2020,04:00,,,,0.8,3.2,-0.2,,,,0.8,6.3,1.2,,,,0.6,7.9,6
17/02/2020,05:00,,,,0.9,7.4,8.8,,,,0.7,7.1,-8.5,,,,0.2,10.2,1.4
17/02/2020,06:00,0,0.4,1,0.4,7.2,11.9,0,0.2,0.9,0.3,8.7,-9.1,0,1.3,1.1,0.2,11.9,4
17/02/2020,07:00,0.1,1.6,1.3,0.3,10.9,8.5,0,0.9,1,0.3,11,4.5,0,1.9,1.1,0.2,14.7,3.4
17/02/2020,08:00,0.1,1.2,1.1,0.6,7.2,1.3,0,1.1,1,0.4,10.9,6.5,0,1,0.9,0.5,8.5,2.3
17/02/2020,09:00,0.2,1.1,0.8,1.1,10.3,0.4,0,1.1,0.8,0.9,9.4,6.7,0,0.8,0.6,1,7.7,-0.4
17/02/2020,10:00,0.1,0.2,0.2,1.6,12,-4.4,0,0.9,0.9,1,10.2,-0.4,0,0.5,0.6,1.3,5.8,0.2
17/02/2020,11:00,0,0.1,-0.1,2,18.6,-0.1,0.1,1.9,1.7,0.6,16,-0.9,0,0.3,1,1,12.3,5.1
17/02/2020,12:00,0,0,0,2,10.2,-5.3,0,0.8,1.2,1,19.4,2.7,0,0.5,1.1,0.9,15.9,2
17/02/2020,13:00,0,0,-0.1,2.3,2.2,-4.9,0,0.6,0.9,1.3,14.9,7.1,0,0.9,1.1,1.2,14.2,4.8
17/02/2020,14:00,0,0,-0.1,2.3,11.3,7.1,0,0.5,1,1.5,18.3,17.2,0,0.3,0.4,1.9,9.6,5.4
17/02/2020,15:00,0,0,-0.1,2.3,9.8,8.3,0,0.5,0.8,1.6,12.3,5.9,0,0.3,0.8,1.6,11.6,6.9
17/02/2020,16:00,0,0,-0.1,2.3,9.4,3.8,0,1.5,1.3,0.9,12.3,0.5,0,0.4,1.1,1.1,14,4.5
17/02/2020,17:00,0,0,0,2.2,17.9,4.6,0,0.9,1.5,0.8,13.5,0,0,0.3,1,1.1,13.3,5.3
17/02/2020,18:00,0,0,0,2,12.7,-2.4,0,0.7,1.6,0.7,18.2,3.3,0.1,0.3,1.1,0.8,18,4.9
17/02/2020,19:00,0,0,0,2,9.2,-5.5,0,0.5,1.3,0.9,13.5,1.2,0.1,0.2,1.2,0.7,14.5,5.6
17/02/2020,20:00,0,0,-0.1,2,10.3,-2.6,0,0.2,1.6,0.6,12.9,-2.6,0.1,0.3,1.5,0.4,16,4.3
17/02/2020,21:00,,,,1.9,16.4,-0.7,,,,0.9,12.1,-4,,,,0.2,15.7,6.2
17/02/2020,22:00,,,,1.7,17.7,9.1,,,,1.1,8.8,-3.1,,,,0.2,12.3,6.7
17/02/2020,23:00,,,,1.4,13.8,8.8,,,,1.4,7.6,-3.5,,,,0.2,11.9,3.4
17/02/2020,24:00,,,,0.9,10.9,11,,,,1.3,7.1,2.1,,,,0.2,10,5.4
18/02/2020,01:00,,,,1.3,5.2,4.3,,,,1.1,9.2,-0.3,,,,0.1,11.8,2.5
18/02/2020,02:00,,,,,7.8,1.7,,,,,8.7,-3.5,,,,,14.5,2.4
18/02/2020,03:00,,,,1.6,6.9,12.6,,,,1.3,8.3,0.6,,,,0.3,11,3.7
18/02/2020,04:00,,,,0.9,7.1,3.3,,,,0.9,9.3,3.4,,,,0.2,13.6,7.4
18/02/2020,05:00,,,,0.3,10.2,8,,,,0.3,11.1,3.1,,,,0.1,23.1,5
18/02/2020,06:00,,,,0.2,15.8,13.4,,,,0.3,13.1,7.4,,,,0.2,20.3,9.4
18/02/2020,07:00,,,,0.5,28.7,9.1,,,,0.5,20.7,2.6,,,,0.2,31.6,7.5
18/02/2020,08:00,,,,1,13.5,2.1,,,,0.9,16.3,6.8,,,,0.7,21,6.9
18/02/2020,09:00,,,,1.1,18.3,9.6,,,,1.4,17.5,5,,,,1.3,16,10.5
18/02/2020,10:00,,,,,,,,,,,,,,,,,,
18/02/2020,11:00,,,,,,,,,,,,,,,,,,
18/02/2020,12:00,,,,,,,,,,,,,,,,,,
18/02/2020,13:00,,,,,,,,,,,,,,,,,,
18/02/2020,14:00,,,,,,,,,,,,,,,,,,
18/02/2020,15:00,,,,,,,,,,,,,,,,,,
18/02/2020,16:00,,,,,,,,,,,,,,,,,,
18/02/2020,17:00,,,,,,,,,,,,,,,,,,
18/02/2020,18:00,,,,,,,,,,,,,,,,,,
18/02/2020,19:00,,,,,,,,,,,,,,,,,,
18/02/2020,20:00,,,,,,,,,,,,,,,,,,
18/02/2020,21:00,,,,,,,,,,,,,,,,,,
18/02/2020,22:00,,,,,,,,,,,,,,,,,,
18/02/2020,23:00,,,,,,,,,,,,,,,,,,
18/02/2020,24:00,,,,,,,,,,,,,,,,,,
