Date,Time,WALLSEND WDR ,WALLSEND TEMP ,WALLSEND WSP ,WALLSEND HUMID,WALLSEND SOLAR ,NEWCASTLE WDR ,NEWCASTLE TEMP ,NEWCASTLE WSP ,NEWCASTLE HUMID ,NEWCASTLE SOLAR ,BERESFIELD WDR,BERESFIELD TEMP ,BERESFIELD WSP ,BERESFIELD HUMID ,BERESFIELD SOLAR
22/02/2020,05:00,166.8,18.4,0.4,88.3,-2,111.4,21.8,3.4,70.4,,152.8,17.9,0.2,89.6,
22/02/2020,06:00,159.6,19.8,0.8,83.1,5.6,108.6,21.7,2.7,69.3,,178.4,18.3,0.4,88.3,
22/02/2020,07:00,208.5,19.7,0.7,87.9,110.7,116.6,22,2.9,67.4,,229.4,19.2,0.2,87.2,
22/02/2020,08:00,134.6,22.4,1.6,73.3,336.3,102.2,23.1,3.1,63.7,,138.8,21.9,0.7,76.8,
22/02/2020,09:00,105.6,23.5,3.1,64.7,440,112.3,23.5,3.4,63.5,,100.5,24.2,2.5,63,
22/02/2020,10:00,112,23.4,3.5,64.6,459.9,105.8,24,3.5,61.6,,109,23.8,2.8,63.3,
22/02/2020,11:00,106.8,24.5,3.5,59.8,830.4,116.7,23.8,4,61.8,,107.7,24,2.5,62.5,
22/02/2020,12:00,114.9,24,4,63,499.6,118.2,23.9,4,61.1,,115.1,23.9,2.9,65.1,
22/02/2020,13:00,123.1,24.7,4.3,61.2,926.2,116.2,24.2,4.7,61.6,,115,25.1,3.3,60.5,
22/02/2020,14:00,104,24.7,4.1,60.6,767.5,120.7,24.3,5.4,62,,114.1,24.8,3.3,62.4,
22/02/2020,15:00,110.1,23.6,4.2,64.5,302.4,118.2,23.9,4.9,61.2,,113.6,23.7,3.7,66.4,
22/02/2020,16:00,117.8,23.2,4.7,65.9,241.6,117.5,23.4,4.5,63.5,,101.4,22.1,3,77.9,
22/02/2020,17:00,114.6,22.9,4.7,69.9,180.1,105.9,22.7,4.2,70.9,,115.7,22,3.3,80,
22/02/2020,18:00,111.3,22.1,4.2,72.4,52.3,104.1,22.2,4.2,72.3,,114.6,21.8,3.2,77.8,
22/02/2020,19:00,112.8,21.8,4,76,5.1,109.5,22,4.6,73,,110.8,21.5,3.3,78.5,
22/02/2020,20:00,111.7,21.8,3.5,75.5,-1.5,108.4,22.3,3.7,70.5,,112.9,21.5,2.5,76.4,
22/02/2020,21:00,104.3,22.3,3.4,68.8,-1.6,107.1,22.6,3.9,67.3,,112.4,21.7,2.2,74.8,
22/02/2020,22:00,92.9,22.3,3.1,67.9,-1.4,96,22.8,3.3,64.2,,107.2,21.4,1.8,73.2,
22/02/2020,23:00,81.7,22,2.3,70.9,-1.4,86.3,22.6,2.6,64.7,,101.7,21.3,1.9,73.3,
22/02/2020,24:00,71,21.5,1.4,72.9,-1.6,72.6,22.2,2.7,65.6,,94.7,21,1.6,74.4,
23/02/2020,01:00,58.5,20.9,1.1,72.2,-2.2,55.5,22,2.8,66.5,,101.9,20.6,1.5,74.1,
23/02/2020,02:00,63.1,20.3,0.8,72.1,-2.6,55.2,21.8,2.3,67.6,,107.9,20.1,1.5,75.6,
23/02/2020,03:00,100.1,19.9,0.5,75.2,-2.4,79.6,21.8,2.1,69.1,,65.3,19.4,0.5,78.5,
23/02/2020,04:00,60.1,19.9,0.5,76.7,-2.2,65,21.8,2.4,68.9,,168.4,19,1,81.7,
23/02/2020,05:00,54.8,19.7,0.2,78.6,-1.9,58.9,21.4,1.1,70.1,,174.4,18.9,0.6,83.1,
23/02/2020,06:00,207.7,19.1,0.4,82.8,5.5,75,21,0.3,72.6,,185,18.7,0.7,84.8,
23/02/2020,07:00,197.4,20,0.3,80.9,112.2,39,21.5,0.5,73,,157.4,19,0.8,84.8,
23/02/2020,08:00,84.2,22.6,1.6,68.7,327.5,66.9,23,2.1,64.6,,104.7,21.5,1.1,75.3,
23/02/2020,09:00,71.6,23.3,2.1,61.6,422.9,76.8,23.6,2.4,61.4,,71,22.6,2.2,69.1,
23/02/2020,10:00,68.8,23.6,1.9,60.3,449.3,75.2,23.6,2.6,60.5,,74.3,23.4,2.5,63.2,
23/02/2020,11:00,80.8,24.2,2.4,57.6,483.5,73.3,24,3,59.5,,60.9,24.1,2.2,59.9,
23/02/2020,12:00,88.1,24.6,2.7,53.3,606,72.5,24,3.1,57.1,,80.2,24.8,2.4,55.3,
23/02/2020,13:00,94.1,24.3,2.8,50.5,335,75.2,24.1,3.2,53.5,,90.1,24.6,2.4,53.2,
23/02/2020,14:00,107.6,24.3,3.1,54.6,534.7,96.4,24,3.3,55.9,,91,25.1,2.3,51.3,
23/02/2020,15:00,112.8,24.2,3.5,56.7,389.8,107.5,23.9,3.8,58.7,,92.9,25.3,2.3,50.7,
23/02/2020,16:00,109.9,24.3,3.7,57.3,445.3,102.5,24,3.6,60.4,,102.2,25.6,2.6,53.7,
23/02/2020,17:00,105.4,23.5,3.9,62.9,228.3,92.7,23.5,3.2,63.6,,100.1,24.3,3.2,58.2,
23/02/2020,18:00,100.5,22.9,3.1,66.9,105.8,84.8,23,2.7,66.7,,94.2,23.4,2.9,63.6,
23/02/2020,19:00,81.3,22.5,2.5,65.9,9.3,63.3,22.8,2.8,67.8,,89.5,22.5,2.5,67.5,
23/02/2020,20:00,80.5,22.1,1.9,69,-1.8,63.1,22.4,2.8,71.5,,83.2,22.1,2.2,70.5,
23/02/2020,21:00,73.3,21.8,1,72,-1.9,56.6,22.4,2.1,74.5,,109.6,21.7,0.9,74.3,
23/02/2020,22:00,63.9,21.5,0.6,74.3,-1.9,70.1,22.3,1.7,73.7,,158.7,21.5,0.5,75.2,
23/02/2020,23:00,11.4,21.1,0.4,77.3,-1.7,54.2,22.3,1.6,72.6,,168.2,21.2,0.7,76.1,
23/02/2020,24:00,338.7,20.6,0.3,80.3,-1.7,46.8,22.2,0.9,72,,104.9,20.8,0.7,78.8,
24/02/2020,01:00,16.3,20.1,0.1,83.8,-1.6,13.5,21.8,0.8,73.2,,95.1,20.9,0.2,78.2,
24/02/2020,02:00,355.2,19.9,0.2,85,-1.7,40,21.5,0.8,74.7,,68.3,20.3,0.7,82.6,
24/02/2020,03:00,204.3,19.6,0.3,86.5,-1.7,348.2,21.1,0.5,75.6,,176.5,20,0.9,84.4,
24/02/2020,04:00,247.8,19.3,0.3,88.4,-1.5,88.7,20.5,0.3,79.2,,158.9,19.6,0.6,87.3,
24/02/2020,05:00,223.5,19.1,0.3,89.4,-1.5,8.5,21.1,0.9,76.2,,155.8,19.5,0.7,87.6,
24/02/2020,06:00,206.7,19.2,0.5,89,1.1,286.7,20.6,0.2,79.8,,176.2,19.7,0.5,86.8,
24/02/2020,07:00,216.4,19.7,0.4,87.6,31.4,310.9,20.7,0.4,80.4,,171.7,19.9,0.7,87.2,
24/02/2020,08:00,60.4,20.7,0.3,85.5,133.7,355.9,21.6,1.7,75.6,,119.1,20.6,0.5,85.5,
24/02/2020,09:00,1.5,21.9,0.6,79,263.4,8.9,22.4,1.5,72.8,,72.9,21.7,0.5,78.9,
24/02/2020,10:00,71.7,22.7,1.2,73.9,388.2,21.2,23,1.3,69.1,,55.1,22.6,1,74.9,
24/02/2020,11:00,49.7,24.1,1.8,67.2,598.5,52.7,24.2,1.5,66.2,,57.8,23.8,1.8,70.1,
24/02/2020,12:00,60.4,24.4,1.7,66.6,408.6,35.2,24.6,1.7,64.6,,45.6,24.7,2,66.3,
24/02/2020,13:00,99.9,24.2,1.8,68,403.9,82.5,24.9,1.2,63.8,,62.6,25.4,1.9,61.9,
24/02/2020,14:00,99.8,25.8,1.3,59.9,676.7,131.6,24.5,2.8,66.7,,70.3,25.9,1.1,60.2,
24/02/2020,15:00,112.7,25.7,2.7,59.7,415.5,111.6,25.2,3.5,60.3,,94.8,26.2,1.8,58.5,
24/02/2020,16:00,109.1,24.6,2.9,64.6,192.6,97.1,24.8,2.9,65.3,,104.6,23.9,1.8,74,
24/02/2020,17:00,104.4,23.9,3.6,72.3,137.6,95.7,24.1,3.3,71.7,,113.9,24.7,2.4,72.1,
24/02/2020,18:00,105.7,23.5,2.7,74.2,56,99.9,23.8,2.5,71.3,,111.4,24,1.9,74.8,
24/02/2020,19:00,100.3,23,2.2,76.9,5.8,82.3,23.4,2.4,74.7,,108.5,23.3,1.6,78.4,
24/02/2020,20:00,86,22.7,1.5,78.7,-1.6,59.6,23,2.3,79.7,,102,22.6,1.3,81.6,
24/02/2020,21:00,22.4,22.4,0.6,80.6,-1.6,53.4,23,1.8,78.6,,109.6,22.3,0.8,83.3,
24/02/2020,22:00,89.4,22,0.7,83.7,-1.7,51.7,22.9,1.6,79.4,,116.9,21.9,1.1,86.3,
24/02/2020,23:00,49.7,21.9,0.3,84.6,-1.6,63.4,22.8,1.5,78.4,,88.3,21.7,0.5,87,
24/02/2020,24:00,10.8,21.6,1,86.3,-1.6,11.8,22.6,1.5,78.5,,84.1,21.5,0.7,88.8,
25/02/2020,01:00,12.2,21.1,0.7,88.6,-2,18.7,22.2,1.5,79.9,,70.6,21.2,0.8,88.8,
25/02/2020,02:00,297.4,20.5,0.3,90.7,-2.1,359.6,21.8,0.9,80.7,,260.2,21,0.3,88.2,
25/02/2020,03:00,194.7,19.7,0.3,94.2,-1.9,91.8,21.3,0.8,83.1,,134.7,19.9,0.6,93.3,
25/02/2020,04:00,171,19.5,0.1,93.7,-2,102.9,21,0.8,86.1,,172.9,19.5,1,95.1,
25/02/2020,05:00,215.6,19.3,0.4,94,-1.9,63.6,21.2,0.8,85.1,,161.1,19.7,0.8,93.1,
25/02/2020,06:00,139.3,19.3,0.5,95.1,4,79.8,21.1,1.1,86.6,,126.8,19.4,1.1,94,
25/02/2020,07:00,314.3,20.5,0.5,89.7,126.9,31.9,21.8,1.1,83.4,,278.7,20.1,0.6,91.2,
25/02/2020,08:00,9,22.2,1.2,81.2,342.2,22.5,22.7,1.8,75.2,,11.8,21.8,1.1,81.6,
25/02/2020,09:00,12.9,23.5,2.2,73.6,573.1,357.9,24,2.8,68.2,,10,23.3,1.6,76.1,
25/02/2020,10:00,26.2,25.1,1.8,67.2,767.4,48.6,25.7,1.8,60.6,,344.8,24.8,1.5,68.4,
25/02/2020,11:00,13.2,26.7,1,60,873.6,38.7,26.7,1.5,58,,328.7,26.2,0.7,60.7,
25/02/2020,12:00,350,28,1.1,53.8,1019,88.6,26.5,3.2,62.6,,49,27,1,58.4,
25/02/2020,13:00,82.9,28.5,1.8,54,955.4,74.9,26.9,3.7,61.7,,18.4,27.9,1.6,55,
25/02/2020,14:00,107.8,28.1,4,57.8,913,71.3,26.7,4.7,60.1,,40,29.3,0.9,46.4,
25/02/2020,15:00,104.2,28.1,4.5,56.7,807.2,75.6,26.4,4.4,61.8,,89.5,29.6,1.6,47.1,
25/02/2020,16:00,103.7,28.1,4.3,57.5,619.9,71.4,26.2,3.6,65.6,,87.8,29.2,3.1,52.5,
25/02/2020,17:00,93.2,27.7,3.8,60.3,386.8,66.4,25.8,3.9,68.2,,75.8,28.7,4.3,56.2,
25/02/2020,18:00,36,26.9,2.6,62.6,133.2,57.4,25.7,3.4,68.4,,61.3,27.3,3.7,61.4,
25/02/2020,19:00,40.3,25.2,1.5,68.8,7.9,50.4,25.2,2,68.1,,71.5,25.5,2.6,69.8,
25/02/2020,20:00,49.2,23.8,1,74.6,-2.5,34.5,24.3,1.8,71.6,,66.2,24.2,2,75.3,
25/02/2020,21:00,29.1,22.9,0.9,80.5,-2.5,17.7,23.6,2,76.8,,56.5,23.3,1.8,80.5,
25/02/2020,22:00,44.9,22.3,0.7,84.8,-2.6,9.4,23.2,1.8,79.6,,81,22.6,0.6,84.5,
25/02/2020,23:00,34.6,21.8,0.5,88.3,-2.4,26.8,22.7,1.6,81.8,,77.6,22.1,0.5,87.1,
25/02/2020,24:00,44.2,21.4,0.4,90.3,-2.3,42.2,22.3,1.1,82.9,,126.5,21.6,0.7,90.2,
26/02/2020,01:00,28.1,20.9,0.5,91.9,-2.2,359.7,22,1.4,83.5,,113.9,21,0.4,92.5,
26/02/2020,02:00,6.1,20.3,0.5,94.3,-2,355.1,21.9,2.2,82.6,,8.2,20.6,0.7,94.3,
26/02/2020,03:00,349.9,19.5,0.2,96.5,-2,333.1,21.5,1.8,85.5,,307,20.2,1.1,96.1,
26/02/2020,04:00,37.9,19.2,0.5,97.9,-2.1,335,21.1,1.8,87.6,,339.5,20.2,1.2,95.3,
26/02/2020,05:00,2.3,19,0.8,98.3,-2.2,335,21,2.9,88,,344.6,19.9,1.7,97,
26/02/2020,06:00,17.1,18.9,0.8,98.4,4,332.4,20.7,3.1,90,,347.5,19.9,1.5,96.3,
26/02/2020,07:00,5.7,19.5,1.1,98.1,66.8,330.6,21.3,3.4,86.7,,357.5,20.3,1.3,94.4,
26/02/2020,08:00,351.3,23.1,1.5,85.3,372,328.1,23.6,3.4,77,,305.5,23.3,3.3,81.7,
26/02/2020,09:00,325.8,26.8,3,64.5,447.6,323.7,26.6,4.5,64.1,,307.1,25.5,4,70.8,
26/02/2020,10:00,318.7,27.9,3.7,60.2,530.6,319.1,28.4,5.8,56.2,,304.6,27.4,5.2,63.6,
26/02/2020,11:00,321,29.7,4.5,55,792.7,320.7,29.8,6.4,52,,302.3,29.6,5.9,55.3,
26/02/2020,12:00,313.6,31,4.8,49.9,935.5,317.9,31.3,6.3,47.5,,303.5,30.9,7,50.4,
26/02/2020,13:00,317.2,32,4.6,47.1,919.7,319,32.2,5.6,45.2,,302.1,31.5,6.4,49.2,
26/02/2020,14:00,323.6,32.1,4,47.4,635.9,322.6,32.3,5.5,44.7,,316.8,32,6.2,47.9,
26/02/2020,15:00,148.5,23.3,3.9,79.8,24.7,298.2,24.1,4.4,76.9,,283.6,28.7,3.2,57.6,
26/02/2020,16:00,30.6,20.8,0.8,94.6,88.1,335.7,21.1,2.3,86,,155,22.6,0.8,81.7,
26/02/2020,17:00,357.8,22.1,0.8,89.7,76.6,318.8,22.8,2.5,80.8,,317.8,24,2.3,77.9,
26/02/2020,18:00,338.2,23.8,1.9,81.9,71,336.2,23.9,2.5,77.6,,313.4,25.3,3.6,71.8,
26/02/2020,19:00,325.1,24.4,2,76.9,6.7,325.3,24.4,3.4,74.7,,323.7,24.8,2.8,73.3,
26/02/2020,20:00,336.1,24,1.1,75.1,-1.6,321,24.2,3.4,72.2,,315.2,24.3,1.8,76.1,
26/02/2020,21:00,315.7,24.2,0.9,72.1,-2.1,278.4,24.4,1.4,70.1,,292.5,24.3,1.9,74.2,
26/02/2020,22:00,195.3,22.2,3,82.1,-0.7,201.9,21.7,3.9,83.5,,188.9,22.9,3.8,77.9,
26/02/2020,23:00,192,21.6,3.2,83.3,-1.1,203.2,21.7,3.6,82.2,,179,21.6,3.8,82.2,
26/02/2020,24:00,187,21.3,2.7,81.2,-1.1,194.6,21.6,3.4,79.3,,173.3,21.5,4.5,80.6,
27/02/2020,01:00,185.3,20.7,2.3,83.6,-1.3,190.9,21.2,3.3,80.7,,172,21.1,4.8,80.7,
27/02/2020,02:00,183.9,19.7,2,88.7,-1.9,188.1,20.3,2.7,84.7,,169,20.2,4.2,86.1,
27/02/2020,03:00,181,19.4,2.1,89.7,-1.6,186.5,19.6,2.8,88.9,,179.4,19.8,1.9,88.3,
27/02/2020,04:00,189.4,19.3,1.6,89.6,-1.4,181.4,20,2.3,84.2,,196.8,19.4,1.5,90.5,
27/02/2020,05:00,204.6,19.2,1.2,90.2,-1.2,176.4,20.4,2.4,80,,198.2,19.1,1.9,90.5,
27/02/2020,06:00,221.6,19.2,1,89.3,0,165.9,20.2,2.2,82,,208.3,19.2,1.7,88.2,
27/02/2020,07:00,210,19.4,1,86.9,20.9,160.7,20.4,1.6,80.8,,181.7,19.4,1.2,87,
27/02/2020,08:00,200.3,20.1,1.2,84.3,76.3,152.6,20.9,2.2,76.2,,196.7,20,1.2,82.8,
27/02/2020,09:00,163.2,20.5,1,81.3,88.9,119.3,20.7,1.8,77.3,,188.8,20.2,0.9,82.9,
27/02/2020,10:00,139.3,20.6,0.8,83.1,127.3,146.5,21.3,1.4,74.5,,145.5,21.1,0.7,79.2,
27/02/2020,11:00,167.9,21.5,0.8,77.8,276.8,152.7,22,1.3,71.2,,204.9,21.6,0.9,76,
27/02/2020,12:00,148.1,22.8,0.8,70.3,474.2,148.4,23.3,1.4,65.7,,139.4,23.5,1,68.1,
27/02/2020,13:00,138.6,23.3,1.2,67.9,347,131.6,23.3,2.2,64.6,,98.6,24,1.5,66.4,
27/02/2020,14:00,137.2,23.1,2,68.1,260.9,147.9,23.1,2.3,66.5,,115.3,24.3,1.5,65.2,
27/02/2020,15:00,131.3,23.5,2.2,67.5,494.9,153.5,23.5,2.1,65.1,,114,24.1,1.9,66.4,
27/02/2020,16:00,93.6,23.9,2.2,67.3,504.8,117.5,23.7,2.1,65.6,,93.8,24.6,2.2,65.1,
27/02/2020,17:00,90,23.7,2.7,69.5,334.6,69.9,23.6,2.2,67.5,,78.5,24.6,2.4,66,
27/02/2020,18:00,89.6,23.1,2.3,73.3,117.1,68.2,23.4,2.2,70.3,,84.9,24.4,2.3,68.4,
27/02/2020,19:00,56,22.3,0.9,78.8,8.3,52.3,22.8,1.8,76,,66,23.2,1.8,73.8,
27/02/2020,20:00,59.3,21.5,0.5,83.7,-2.4,37.1,22.6,1.2,77.5,,98.6,22.2,0.8,79.8,
27/02/2020,21:00,87.3,21,0.4,86.7,-2.3,48,22.3,0.8,78.4,,135.8,21.2,0.9,85.6,
27/02/2020,22:00,166.6,20.7,0.2,87.7,-2.3,87.3,21.8,0.4,83.4,,166.2,20.4,1.1,88.2,
27/02/2020,23:00,238.6,19.8,0.3,91.3,-2.2,117.4,20.9,0.4,88.4,,169.7,19.9,0.9,90.9,
27/02/2020,24:00,295,18.9,0.4,94.5,-2.2,38.6,21,0.9,89.8,,200.4,19.1,0.4,93.9,
28/02/2020,01:00,253.4,18.2,0.3,96.8,-2.1,334.4,20.8,0.8,87.7,,272,18.8,0.8,94.4,
28/02/2020,02:00,224.7,17.8,0.4,97.7,-2.3,285.4,19.3,0.3,91.8,,262.2,18.4,0.5,95,
28/02/2020,03:00,190.2,17.6,0.3,98.2,-2.1,274.6,18.7,0.5,93.7,,341,17.8,0.6,96.6,
28/02/2020,04:00,247.4,17.2,0.2,98.4,-2.2,309.9,18.2,0.4,94.2,,305.3,17.3,1.4,97.6,
28/02/2020,05:00,323,16.6,0.2,98.7,-2.2,314.5,18.3,0.9,94,,302.9,17.2,1.7,97.9,
28/02/2020,06:00,276.6,15.9,0.3,98.9,2.5,317.7,18.2,1,92.8,,285.9,17.2,1.6,98,
28/02/2020,07:00,218.9,17.3,0.2,98.2,124.3,300.3,19,0.9,88.3,,280.4,18,1.7,94.5,
28/02/2020,08:00,234.9,20.9,1.1,71.5,325.5,218.1,22.1,1.3,65.6,,281.8,20.3,2.4,81.6,
28/02/2020,09:00,209.8,23.1,1.9,49.9,580.7,203.5,23.3,2.5,47.6,,231,23,2,49.8,
28/02/2020,10:00,202.8,24.2,2.2,43.5,782,191.4,23.7,3.1,45.5,,195,24.5,1.9,36.7,
28/02/2020,11:00,208.6,24.8,2.3,45.4,927.8,192.3,23.8,3.3,50.7,,182.7,25.2,2.3,38.2,
28/02/2020,12:00,200.3,25.2,2.4,43.3,1011.8,185.5,24.1,3.7,46.1,,180.1,25.8,2.2,39.2,
28/02/2020,13:00,165,25.1,4,43.4,1023.8,183.4,24.2,4,49.3,,167.6,26.3,3.2,37.6,
28/02/2020,14:00,163,25.2,4.1,48.5,954.7,184.5,24,4.2,59.2,,163.4,26,3.9,42.6,
28/02/2020,15:00,157.4,24.6,4.8,57.7,818.7,182.7,23.8,4,64.8,,162,25.6,4.2,46.9,
28/02/2020,16:00,155.1,24.2,5.2,62.6,620.5,182.5,23.9,3.2,67.7,,155.9,25.2,3.6,53.5,
28/02/2020,17:00,158.1,23.5,4.5,66.4,336.7,177.3,23.5,3.2,69.2,,155,24.4,3.1,61.7,
28/02/2020,18:00,146.4,22.6,5.6,66.2,91.4,152.8,22.7,3.9,66.6,,151.1,23.4,2.9,64.7,
28/02/2020,19:00,149.6,22,3.8,66.2,7,144.6,22.4,4.5,66.2,,138.3,22.2,1.9,65.4,
28/02/2020,20:00,146.7,21.9,3.7,67.1,-1.8,141.6,22.2,4.6,65.9,,130.9,21.6,1.5,69.6,
28/02/2020,21:00,148,21.3,2.7,66.7,-2.7,140.9,22,4.1,64.4,,127.7,20.4,0.8,74.2,
28/02/2020,22:00,147.4,21,1.9,67.9,-3,136.1,21.9,3.3,64.5,,143.7,20,0.3,74.8,
28/02/2020,23:00,163.3,19.6,0.5,75,-2.3,131.9,21.6,2.3,67.9,,233.4,19.7,0.8,75.9,
28/02/2020,24:00,233.6,18.1,0.4,83.1,-2.2,129,21.1,1.4,69.9,,261.2,19,0.6,78.8,
29/02/2020,01:00,212.9,17.5,0.5,85.5,-2,144.6,20.9,1.1,73,,290.3,17.9,0.9,84.6,
29/02/2020,02:00,206.2,17.4,0.6,86.3,-2.3,162.5,20.1,0.4,76.2,,284.2,17.9,0.7,83.8,
29/02/2020,03:00,212.5,16.8,0.8,88.4,-2.5,302.4,18.2,0.4,83.5,,188,17.5,0.2,87.3,
29/02/2020,04:00,206.1,17.3,1,87,-2.1,295.3,18.5,0.3,83.3,,182.6,17.5,0.3,86.2,
29/02/2020,05:00,202.6,17.1,1,87,-2.6,310.5,18,0.6,85.6,,236.5,17.5,0.5,84.8,
29/02/2020,06:00,193.9,17.2,0.9,87,1.3,272.6,18.5,0.4,84.6,,8.4,16.9,0.5,89.4,
29/02/2020,07:00,201.6,18.1,1,85.1,71,261.1,18.7,0.3,85,,309.4,16.6,0.9,93.2,
29/02/2020,08:00,204.1,20.7,1.5,75.7,330.5,197.9,21.9,1,75.2,,289.7,18.7,0.7,85.8,
29/02/2020,09:00,198.2,22.8,1.2,70.6,415.4,161.4,22.9,1.6,68.6,,135.6,22.5,0.8,70.6,
29/02/2020,10:00,112.5,23.5,2.9,65.9,494.9,145.3,23.4,2.4,67.4,,96.5,24.3,1.9,65.2,
29/02/2020,11:00,121.7,24.2,3.5,63.9,711.6,146.4,23.6,2.5,67.8,,100.3,25,2,61.9,
29/02/2020,12:00,111.8,24.7,3.2,62.8,846,141.8,24.2,3,66.1,,108,25.8,2.3,59.8,
29/02/2020,13:00,116.8,25.1,3.3,61.8,934.3,123.9,24.3,4.1,63.8,,127.3,26.5,2.4,58.9,
29/02/2020,14:00,114.6,25.2,4,61.6,964.6,120.9,24.5,4.4,62.2,,117.4,26.4,2.7,58.9,
29/02/2020,15:00,125.6,24.7,4.5,62.5,701.8,118.7,24.4,4.6,64.4,,113,26.1,3.4,59.2,
29/02/2020,16:00,107,24.3,4,64.8,519.7,113.1,24.5,3.8,64,,117.1,26,3,61.3,
29/02/2020,17:00,111.5,23.8,4.1,67.2,282,105.6,24,3.6,66.6,,115.3,25.1,3.1,64.5,
29/02/2020,18:00,104.2,23.1,3.5,71.9,91.6,105.8,23.4,3.2,71.1,,113.7,23.7,3.1,70.4,
29/02/2020,19:00,96.3,22.6,2.6,76.4,6.6,87.5,23.2,2.6,74.4,,108.3,22.6,2.1,76.3,
29/02/2020,20:00,85.6,22.4,1.8,80.4,-2.5,72.4,23,1.8,78.1,,111.7,22.1,1.2,80.6,
29/02/2020,21:00,63.5,21.9,0.7,82.1,-2.7,52.5,22.8,1.7,78.1,,126.6,21.7,1,82.3,
29/02/2020,22:00,37.9,21.3,0.6,84,-2.6,52.9,22.5,1.8,79.5,,122.7,21.1,0.7,83.8,
29/02/2020,23:00,26.4,20.7,0.5,87.2,-2.5,51.4,22.2,1.5,81.7,,139.3,20.7,0.8,85.7,
29/02/2020,24:00,20,20.3,0.5,89.1,-2.7,42.8,21.8,1.1,83.3,,150.2,20,0.9,89.7,
